2026-03-06 18:54:40,141 | INFO | scraper.comment_scroller | Scroll iteration 8
2026-03-06 18:54:42,157 | INFO | scraper.comment_scroller | Scroll iteration 9
2026-03-06 18:54:44,199 | INFO | scraper.comment_scroller | Scroll iteration 10
2026-03-06 18:54:46,214 | INFO | scraper.comment_scroller | Finished scrolling comments
2026-03-06 18:54:46,215 | INFO | scraper.comment_extractor | Extracting comments from page
2026-03-06 18:58:36,611 | INFO | scraper.browser | Starting Playwright
2026-03-06 18:58:37,665 | INFO | scraper.browser | Browser launched successfully
2026-03-06 18:58:37,665 | INFO | scraper.linkedin_login | Navigating to LinkedIn login page
2026-03-06 18:58:40,457 | INFO | scraper.linkedin_login | Entering credentials
2026-03-06 18:58:45,214 | INFO | scraper.linkedin_login | LinkedIn login successful
2026-03-06 18:58:48,219 | INFO | scraper.comment_scroller | Opening LinkedIn post: https://www.linkedin.com/posts/shaktesh-pandey-3a2936245_most-transformed-students-award-goes-to-activity-7434753641732939776-P5bp?utm_source=share&utm_medium=member_desktop&rcm=ACoAADzUGaoBsNWoHsC-PjTuvyq3zhztiMg0GB4
2026-03-06 18:58:56,313 | INFO | scraper.comment_scroller | Starting comment scrolling
2026-03-06 18:58:56,314 | INFO | scraper.comment_scroller | Scroll iteration 1
2026-03-06 18:58:58,391 | INFO | scraper.comment_scroller | Clicking load more comments
2026-03-06 18:58:58,533 | WARNING | scraper.comment_scroller | Load more comments button not found
2026-03-06 18:58:58,534 | INFO | scraper.comment_scroller | Scroll iteration 2
2026-03-06 18:59:00,554 | INFO | scraper.comment_scroller | Scroll iteration 3
2026-03-06 18:59:02,585 | INFO | scraper.comment_scroller | Scroll iteration 4
2026-03-06 18:59:04,604 | INFO | scraper.comment_scroller | Scroll iteration 5
2026-03-06 18:59:06,632 | INFO | scraper.comment_scroller | Scroll iteration 6
2026-03-06 18:59:08,648 | INFO | scraper.comment_scroller | Scroll iteration 7
2026-03-06 18:59:10,676 | INFO | scraper.comment_scroller | Scroll iteration 8
2026-03-06 18:59:12,700 | INFO | scraper.comment_scroller | Scroll iteration 9
